asymmetry,concentration,gini,gini_m20_bulge,intensity,m20,multimode,smoothness
0.011050987057387829,2.5226595401763916,0.46665775775909424,-0.522648274898529,0.0,-1.6268337965011597,0.0,0.0
0.01640286110341549,2.532698392868042,0.46324363350868225,-0.5221571326255798,0.0,-1.6519291400909424,0.010309278033673763,0.012203858233988285
0.03816240653395653,3.6237103939056396,0.5546029806137085,0.30111509561538696,0.18580149114131927,-2.187345266342163,0.0010045203380286694,0.018872035667300224
0.015507062897086143,3.7318718433380127,0.5730254054069519,0.3769349753856659,0.0,-2.1651647090911865,0.0015290520386770368,0.011559059843420982
0.06403058767318726,2.5150163173675537,0.464199423789978,-0.5380526781082153,0.0,-1.6221647262573242,0.005181347019970417,0.0008605116745457053
0.037496015429496765,3.8944718837738037,0.5922419428825378,0.5420333743095398,0.009958813898265362,-2.266140937805176,0.008799999952316284,0.006243702489882708
0.030544888228178024,3.818087100982666,0.56193608045578,0.29529979825019836,0.0,-2.1265745162963867,0.007936508394777775,0.028427546843886375
0.06980006396770477,3.4650626182556152,0.6158391237258911,0.25027668476104736,0.25370287895202637,-1.6765846014022827,0.05991639569401741,0.11324923485517502
0.10106770694255829,2.577867031097412,0.48042672872543335,-0.4402490556240082,0.0,-1.6473861932754517,0.0,0.0
0.0392337404191494,2.499896764755249,0.44087672233581543,-0.5923401713371277,0.0,-1.710418462753296,0.0018416206585243344,0.03420140594244003
0.00625952985137701,2.3978500366210938,0.4802111089229584,-0.5631821155548096,0.011440147645771503,-1.4715337753295898,0.6666666865348816,-0.00722356466576457
0.02640879712998867,4.151226997375488,0.6042040586471558,0.6405094265937805,0.033599305897951126,-2.322798490524292,0.004597701132297516,0.001767849433235824
0.006769692059606314,3.7845537662506104,0.573978066444397,0.3985768258571625,0.0,-2.189589500427246,0.0007062146905809641,0.005947336554527283
0.03779523819684982,2.601431369781494,0.49263429641723633,-0.40550416707992554,0.004266064148396254,-1.6103261709213257,0.011904762126505375,-0.005405789706856012
0.03232664614915848,2.790557384490967,0.49982157349586487,-0.27798891067504883,0.0,-1.7429931163787842,0.003562945406883955,0.012621692381799221
0.028174931183457375,2.4348883628845215,0.4606079161167145,-0.5353922247886658,0.0,-1.6516574621200562,0.0,0.06714604794979095
0.11006690561771393,2.630466938018799,0.4708750247955322,-0.412308931350708,0.0,-1.7559301853179932,0.0013351135421544313,0.02494904026389122
0.0888213962316513,2.7022624015808105,0.49564436078071594,-0.3501351773738861,0.07964330166578293,-1.668723225593567,0.00472560990601778,0.011565562337636948
0.04673710837960243,2.8004324436187744,0.4989929497241974,-0.25579774379730225,0.038043051958084106,-1.7809337377548218,0.01956181600689888,-0.0051304493099451065
0.08220645040273666,2.7077865600585938,0.4745381772518158,-0.43724027276039124,0.0,-1.6937888860702515,0.0037174720782786608,0.059075117111206055
0.03414006158709526,2.4559059143066406,0.4280867874622345,-0.6331866383552551,0.0,-1.7428338527679443,0.0026315790601074696,0.0014065694995224476
0.008422868326306343,3.66855788230896,0.556261420249939,0.3265276253223419,0.0,-2.212169885635376,0.0006342494743876159,0.0061534857377409935
0.07374257594347,2.432027578353882,0.44106626510620117,-0.6383311748504639,0.0,-1.6426995992660522,0.00272479560226202,0.003472571726888418
0.12393849343061447,2.603788137435913,0.4334495961666107,-0.6479601860046387,0.0,-1.6832096576690674,0.010554090142250061,0.015535212121903896
0.037615638226270676,2.4262397289276123,0.4251664876937866,-0.6678007245063782,0.0,-1.7137447595596313,0.003144653979688883,0.02201789617538452
0.0018272555898874998,2.6607768535614014,0.4938060939311981,-0.31238365173339844,0.0,-1.7363293170928955,0.0,0.06723937392234802
0.026334894821047783,2.964884042739868,0.485840767621994,-0.3161066770553589,0.0,-1.7878520488739014,0.009478673338890076,0.01287037506699562
0.040674060583114624,2.4958603382110596,0.4584735333919525,-0.49450016021728516,0.0,-1.7259103059768677,0.00250312895514071,0.021839452907443047
0.00959576852619648,2.297774314880371,0.410639226436615,-0.7678005695343018,0.0,-1.6732110977172852,0.0071428571827709675,0.0016414184356108308
0.13119839131832123,2.5553202629089355,0.49037274718284607,-0.4652177691459656,0.01569625735282898,-1.5403133630752563,0.028368793427944183,0.03384119272232056
0.12126753479242325,2.4501287937164307,0.4375598132610321,-0.9259154796600342,0.3640843331813812,-1.2527611255645752,0.1515151560306549,0.0041489931754767895
0.08309902250766754,3.713670015335083,0.5868527293205261,0.4100632667541504,0.004987305495887995,-2.1142024993896484,0.011462882161140442,0.014326884411275387
0.175192192196846,2.680748701095581,0.4772319793701172,-0.41735008358955383,0.10327762365341187,-1.7032490968704224,0.16806723177433014,0.012379043735563755
0.11059000343084335,2.5335164070129395,0.43791985511779785,-0.5903603434562683,0.08331912755966187,-1.7343958616256714,0.04918032884597778,0.009526540525257587
0.037300024181604385,3.9500842094421387,0.5815123319625854,0.4390786290168762,0.007371722254902124,-2.1942174434661865,0.003901895135641098,0.006697481498122215
0.042192164808511734,2.6020572185516357,0.48230984807014465,-0.4590423107147217,0.0,-1.6068165302276611,0.009803921915590763,0.01919976994395256
0.03637710586190224,2.4886398315429688,0.46676766872406006,-0.45015349984169006,0.0,-1.730658769607544,0.0015337422955781221,0.029493065550923347
0.1106831431388855,2.5067505836486816,0.4779030382633209,-0.4462428689002991,0.17575889825820923,-1.6567634344100952,0.01087941974401474,0.014784792438149452
0.03894549608230591,2.929767370223999,0.7278240919113159,0.5055287480354309,0.0,-1.245020866394043,0.01796407252550125,-0.04911543056368828
0.035045892000198364,2.7520697116851807,0.4901062250137329,-0.3101601302623749,0.0,-1.7659653425216675,0.0,0.08109228312969208
0.04822733625769615,2.241107702255249,0.43417593836784363,-0.7692923545837402,0.0,-1.5029391050338745,0.00413223123177886,0.04222191125154495
0.034654513001441956,2.29317045211792,0.4266233742237091,-0.7579470872879028,0.0,-1.5732572078704834,0.002347417874261737,0.0018831051420420408
0.012063147500157356,2.7222096920013428,0.48157280683517456,-0.3653324246406555,0.0,-1.7473046779632568,0.0,0.03061896190047264
0.06132262572646141,2.4827802181243896,0.4543618857860565,-0.5794201493263245,0.0022921250201761723,-1.6327396631240845,0.008865248411893845,-0.00651200907304883
0.011852666735649109,2.5391557216644287,0.44749900698661804,-0.599039614200592,0.06916037946939468,-1.6534491777420044,0.015479875728487968,-0.003841264871880412
0.01827685907483101,4.137333869934082,0.5786383152008057,0.5218439698219299,0.00260561378672719,-2.334176778793335,0.002931691473349929,0.003083182265982032
0.0022337010595947504,2.635469436645508,0.4725097715854645,-0.42804598808288574,0.0,-1.7215449810028076,0.010335917584598064,0.005356662906706333
0.034262485802173615,2.6096644401550293,0.4845317304134369,-0.36942383646965027,0.0,-1.7202656269073486,0.0024937656708061695,0.0010587695287540555
0.16097772121429443,2.4593327045440674,0.4298383891582489,-0.6926766633987427,0.0,-1.64447820186615,0.09677419066429138,0.028421910479664803
0.017656076699495316,2.680670738220215,0.46156731247901917,-0.5633400678634644,0.03564025089144707,-1.604475975036621,0.01326259970664978,0.006575487088412046
0.11025292426347733,2.641801118850708,0.4792603552341461,-0.43585315346717834,0.0,-1.6620608568191528,0.004464285913854837,0.05046143755316734
0.036199066787958145,2.615919351577759,0.4701334238052368,-0.7035364508628845,0.15410122275352478,-1.3409857749938965,0.06122449040412903,0.020567478612065315
0.0954463854432106,2.772073984146118,0.48034486174583435,-0.6866375207901001,0.0,-1.2924320697784424,1.0,0.03920884057879448
0.002310427138581872,3.7595109939575195,0.5959635972976685,0.5238123536109924,0.016783086583018303,-2.2132649421691895,0.024852070957422256,-0.003698794636875391
0.07574890553951263,2.5135838985443115,0.4285873770713806,-0.7938429117202759,0.0,-1.5074307918548584,0.02415458858013153,-0.004136986099183559
0.03565145656466484,2.4220573902130127,0.4371924102306366,-0.6410414576530457,0.0,-1.6664589643478394,0.0357142873108387,0.007570525165647268
0.031586576253175735,2.6891772747039795,0.48313698172569275,-0.5900920629501343,0.0,-1.4118034839630127,0.007092198356986046,-0.004317398648709059
0.023722708225250244,3.497943878173828,0.5782210230827332,0.3453770577907562,0.0,-2.082515239715576,0.005159071180969477,0.015911942347884178
0.005450981669127941,3.768894910812378,0.599626898765564,0.5304638147354126,0.0,-2.1966962814331055,0.002043596701696515,-0.005144007038325071
0.030763568356633186,4.0464653968811035,0.5860596299171448,0.5573086738586426,0.03588901832699776,-2.3323426246643066,0.01611047238111496,0.00724888127297163
0.11582951992750168,2.7337472438812256,0.4695224165916443,-0.5236985087394714,0.008278402499854565,-1.6048564910888672,0.01949317753314972,0.03136726841330528
0.03583953529596329,2.798584222793579,0.49324777722358704,-0.3425334692001343,0.0,-1.6968109607696533,0.0,0.04841146618127823
0.02005705237388611,2.5173776149749756,0.4738098084926605,-0.5084863305091858,0.02099616266787052,-1.5961835384368896,0.0555555559694767,0.005034937523305416
0.0527627095580101,4.145351409912109,0.6063609719276428,0.665214478969574,0.012998051010072231,-2.34304141998291,0.030818110331892967,0.01135671604424715
0.1414787620306015,2.4293551445007324,0.42234814167022705,-0.6799463629722595,0.11932253837585449,-1.7163496017456055,0.0014499758835881948,0.027493517845869064
0.010914331302046776,2.8296566009521484,0.487525075674057,-0.30525198578834534,0.0,-1.7914848327636719,0.00977995153516531,0.014486349187791348
0.005267480853945017,2.140735626220703,0.3758666515350342,-1.0106348991394043,0.10466308146715164,-1.571176290512085,0.06849315017461777,0.009119409136474133
0.0859435647726059,2.630950927734375,0.48948004841804504,-0.4469142556190491,0.0,-1.5731017589569092,0.00657894741743803,0.0711483508348465
0.039512887597084045,2.4985857009887695,0.4580398499965668,-0.5224679708480835,0.0,-1.6886504888534546,0.003289473708719015,0.036257509142160416
0.005605245009064674,2.493095874786377,0.49998369812965393,-0.44866234064102173,0.01443557720631361,-1.4955532550811768,0.014234875328838825,-0.00803100224584341
0.037586759775877,4.019957542419434,0.6041015982627869,0.6467267870903015,0.0023478458169847727,-2.3325018882751465,0.0013149244477972388,0.0025503754150122404
0.08022131770849228,3.7204132080078125,0.6042443513870239,0.472074031829834,0.009750531055033207,-2.079458236694336,0.0076530613005161285,-0.017597343772649765
0.014623460359871387,4.03603458404541,0.6042032241821289,0.6104990839958191,0.0,-2.2794992923736572,0.0023992322385311127,0.0014638715656474233
0.013182112947106361,4.195150852203369,0.5952691435813904,0.6271480321884155,0.0,-2.3673386573791504,0.0004231908533256501,0.001955596962943673
0.023083673790097237,2.556069850921631,0.4793242812156677,-0.4212903380393982,0.0,-1.6826181411743164,0.0,0.07155296951532364
0.04578239470720291,4.269400596618652,0.5731899738311768,0.5616498589515686,0.03650101274251938,-2.4305331707000732,0.020190689712762833,0.004058928694576025
